var_x,delta var_x,var_y,delta var_y,var_z,delta var_z,class
0.000880465,0,0.000509936,1.10059E-05,0.000308166,-2.56805E-05,none
0.000880465,0,0.000513605,3.66876E-06,0.000333846,2.56805E-05,none
0.000803424,-7.70407E-05,0.000352182,-0.000161423,0.000333846,0,none
0.000803424,0,0.000363188,1.10057E-05,0.000308166,-2.56805E-05,none
0.000803424,0,0.000363188,0,0.000308166,0,none
0.000803424,0,0.000352182,-1.10057E-05,0.000308166,0,none
0.000803424,0,0.000352182,0,0.000308166,0,none
0.000803424,0,0.000363188,1.10057E-05,0.000333846,2.56805E-05,none
0.000865791,6.23663E-05,0.000352182,-1.10057E-05,0.000333846,0,none
0.000865791,0,0.000333839,-1.83428E-05,0.000333846,0,none
0.000803424,-6.23663E-05,0.00030816,-2.568E-05,0.000333846,0,none
0.000803424,0,0.00030816,0,0.000308166,-2.56805E-05,none
0.000803424,0,0.000333839,2.568E-05,0.000308166,0,none
0.000719046,-8.43779E-05,0.000352182,1.83428E-05,0.000275148,-3.30178E-05,none
0.000719046,0,0.000333839,-1.83428E-05,0.000381538,0.00010639,none
0.000774075,5.50291E-05,0.000352182,1.83428E-05,0.000381538,0,none
0.000715378,-5.86977E-05,0.000352182,0,0.000381538,0,none
0.000821767,0.00010639,0.000333839,-1.83428E-05,0.000421893,4.0355E-05,none
0.000715378,-0.00010639,0.000333839,0,0.000421893,0,none
0.000675023,-4.03546E-05,0.00030816,-2.568E-05,0.000528283,0.00010639,none
0.000715378,4.03546E-05,0.00030816,0,0.000528283,0,none
0.000715378,0,0.000421885,0.000113726,0.000572306,4.4023E-05,none
0.000715378,0,0.000454902,3.30171E-05,0.000627335,5.50295E-05,none
0.000748395,3.30174E-05,0.000528273,7.33713E-05,0.000950173,0.000322838,none
0.000774075,2.56802E-05,0.000528273,0,0.000950173,0,none
0.000748395,-2.56802E-05,0.000627325,9.90513E-05,0.000950173,0,none
0.000627331,-0.000121064,0.000627325,0,0.000880469,-6.9704E-05,none
0.000601651,-2.56802E-05,0.000656673,2.93485E-05,0.000803427,-7.70413E-05,none
0.000568634,-3.30174E-05,0.000656673,0,0.000803427,0,none
0.000568634,0,0.000733713,7.70399E-05,0.000719049,-8.43786E-05,none
0.000601651,3.30174E-05,0.000733713,0,0.000719049,0,none
0.000601651,0,0.000656673,-7.70399E-05,0.000774078,5.50292E-05,none
0.00065668,5.50291E-05,0.000656673,0,0.000774078,0,none
0.000660349,3.6686E-06,0.000572296,-8.4377E-05,0.000774078,0,none
0.001507799,0.00084745,0.000656673,8.4377E-05,0.007836154,0.007062076,none
0.01642069,0.014912892,0.02289211,0.022235437,0.036891546,0.029055392,none
0.023079221,0.00665853,0.040541781,0.017649671,0.047526829,0.010635284,none
0.035526807,0.012447586,0.044797361,0.00425558,0.060088158,0.012561329,none
0.039455883,0.003929076,0.050696486,0.005899125,0.061397853,0.001309695,none
0.123837575,0.084381691,0.05988635,0.009189864,0.077935943,0.016538091,tap
0.29690422,0.173066645,0.072697132,0.012810782,0.233070505,0.155134562,tap
0.469156464,0.172252244,0.151278782,0.07858165,0.56720743,0.334136925,tap
0.490948004,0.02179154,0.149987436,-0.001291345,0.577068635,0.009861205,tap
0.495394358,0.004446354,0.150941268,0.000953832,0.577894066,0.000825431,tap
0.495394358,-6.82787E-15,0.15028092,-0.000660348,0.579269789,0.001375723,tap
0.495596132,0.000201773,0.150335945,5.50249E-05,0.579141383,-0.000128405,tap
0.495541103,-5.50291E-05,0.149719618,-0.000616327,0.582410104,0.003268721,tap
0.495541103,-2.27596E-15,0.149161987,-0.00055763,0.582046912,-0.000363192,tap
0.495478736,-6.23663E-05,0.148105428,-0.00105656,0.581753423,-0.000293489,tap
0.495409033,-6.97035E-05,0.147665192,-0.000440236,0.581342538,-0.000410884,tap
0.495350334,-5.86984E-05,0.14666733,-0.000997862,0.580814259,-0.000528279,tap
0.495174241,-0.000176094,0.145643788,-0.001023542,0.581089404,0.000275145,tap
0.494422176,-0.000752064,0.142705241,-0.002938547,0.580447397,-0.000642007,tap
0.493882892,-0.000539285,0.140181241,-0.002524,0.580267639,-0.000179758,tap
0.491340545,-0.002542347,0.136120103,-0.004061138,0.565464802,-0.014802837,tap
0.48051448,-0.010826065,0.126655085,-0.009465018,0.547488602,-0.017976199,tap
0.474996885,-0.005517595,0.117923792,-0.008731293,0.541266645,-0.006221957,tap
0.46216776,-0.012829126,0.116702145,-0.001221647,0.531724574,-0.009542071,tap
0.456591477,-0.005576283,0.114090089,-0.002612056,0.531214634,-0.000509941,tap
0.372231804,-0.084359673,0.108190959,-0.00589913,0.511536225,-0.019678409,tap
0.193321054,-0.17891075,0.096304656,-0.011886303,0.356530026,-0.155006199,tap
0.027041316,-0.166279739,0.009024757,-0.087279899,0.012014677,-0.344515349,tap
0.007175792,-0.019865524,0.008452455,-0.000572302,0.007700397,-0.00431428,tap
0.002124119,-0.005051673,0.003976767,-0.004475687,0.007777438,7.70408E-05,tap
0.001628858,-0.000495261,0.00194803,-0.002028738,0.003008265,-0.004769173,none
0.001115253,-0.000513604,0.001848977,-9.90529E-05,0.002975249,-3.30162E-05,none
0.001115253,0,0.001599511,-0.000249466,0.00227088,-0.000704369,none
0.001115253,0,0.001012535,-0.000586975,0.001775619,-0.000495261,none
0.001067562,-4.76918E-05,0.000675023,-0.000337512,0.001555502,-0.000220117,none
0.001067562,0,0.000568634,-0.00010639,0.001306036,-0.000249466,none
0.001008864,-5.86974E-05,0.000568634,0,0.001096926,-0.00020911,none
0.000895138,-0.000113726,0.000568634,0,0.001096926,0,none
0.00155549,0.000660352,0.00153715,0.000968517,0.001262012,0.000165086,none
0.001893003,0.000337513,0.001683895,0.000146745,0.001262012,0,none
0.001893003,0,0.002069097,0.000385202,0.001361063,9.90507E-05,none
0.001907677,1.4674E-05,0.00214247,7.33724E-05,0.001379406,1.83434E-05,none
0.00197738,6.97031E-05,0.002201166,5.86965E-05,0.00167289,0.000293484,none
0.00197738,0,0.001893003,-0.000308163,0.00167289,0,none
0.002142468,0.000165089,0.002362588,0.000469585,0.002975234,0.001302344,none
0.002182823,4.03543E-05,0.002857853,0.000495265,0.002975234,0,none
0.002289212,0.00010639,0.003121996,0.000264142,0.00329807,0.000322836,none
0.00250933,0.000220117,0.004178556,0.001056561,0.005939484,0.002641414,none
0.002582702,7.33725E-05,0.004387669,0.000209112,0.006086227,0.000146743,none
0.002582702,0,0.004857253,0.000469585,0.006691539,0.000605312,none
0.002681755,9.90524E-05,0.005646004,0.000788751,0.007847154,0.001155615,none
0.002582702,-9.90524E-05,0.005851448,0.000205444,0.007847154,0,none
0.00250933,-7.33725E-05,0.005939494,8.80457E-05,0.008346079,0.000498925,none
0.00211312,-0.000396209,0.005664348,-0.000275146,0.007982887,-0.000363192,none
0.002124126,1.10055E-05,0.005059027,-0.000605321,0.008379099,0.000396213,none
0.003389794,0.001265668,0.004622462,-0.000436565,0.01210273,0.003723631,none
0.004178547,0.000788752,0.004050157,-0.000572305,0.012366867,0.000264136,none
0.004167541,-1.1006E-05,0.003738323,-0.000311834,0.011926633,-0.000440234,none
0.003885057,-0.000282483,0.004002463,0.00026414,0.012121067,0.000194434,none
0.003738312,-0.000146745,0.003683293,-0.000319169,0.012542962,0.000421895,none
0.003738312,0,0.003580571,-0.000102722,0.012766745,0.000223783,none
0.003727307,-1.10056E-05,0.00315501,-0.00042556,0.012542962,-0.000223783,none
0.003830028,0.000102721,0.00315501,0,0.013192305,0.000649343,none
0.003708964,-0.000121064,0.002241523,-0.000913487,0.012620002,-0.000572303,none
0.003503521,-0.000205443,0.002406613,0.00016509,0.012895152,0.00027515,none
0.003562219,5.8698E-05,0.002406613,0,0.01180924,-0.001085912,none
0.003800678,0.000238459,0.002564366,0.000157753,0.011871607,6.23661E-05,none
0.003591566,-0.000209112,0.002417622,-0.000146744,0.01034545,-0.001526157,none
0.003507188,-8.43779E-05,0.002417622,0,0.010488524,0.000143074,none
0.003815351,0.000308163,0.002802826,0.000385205,0.012073364,0.00158484,none
0.00373831,-7.70407E-05,0.00258271,-0.000220116,0.011005796,-0.001067568,none
0.004031798,0.000293488,0.002626734,4.40242E-05,0.010928756,-7.70395E-05,none
0.004196886,0.000165088,0.002417625,-0.000209109,0.010312436,-0.00061632,none
0.004237241,4.03546E-05,0.002479992,6.23674E-05,0.010550893,0.000238457,none
0.004149195,-8.8046E-05,0.002623067,0.000143075,0.009450307,-0.001100586,none
0.003169677,-0.000979517,0.002039757,-0.00058331,0.006148565,-0.003301742,none
0.002700093,-0.000469585,0.001801298,-0.000238459,0.005411182,-0.000737383,none
0.002535006,-0.000165087,0.001555502,-0.000245796,0.005150714,-0.000260469,none
0.002094771,-0.000440235,0.001188642,-0.000366861,0.005323139,0.000172425,none
0.002094771,0,0.00108592,-0.000102722,0.004035454,-0.001287685,none
0.001892999,-0.000201773,0.00108592,0,0.004035454,0,none
0.002124121,0.000231122,0.00153716,0.00045124,0.005411179,0.001375725,none
0.002124121,0,0.001540828,3.66845E-06,0.005323132,-8.80464E-05,none
0.002039743,-8.43779E-05,0.00153716,-3.66845E-06,0.005297452,-2.56807E-05,none
0.001948028,-9.17151E-05,0.00153716,0,0.005557925,0.000260474,none
0.002182818,0.000234791,0.00232958,0.00079242,0.005645975,8.805E-05,none
0.002182818,0,0.00232958,0,0.005855085,0.000209109,none
0.001801285,-0.000381534,0.002289225,-4.03551E-05,0.006086209,0.000231124,none
0.001834302,3.30174E-05,0.0029349,0.000645675,0.005664325,-0.000421884,none
0.001834302,0,0.003151348,0.000216448,0.004827887,-0.000836438,none
0.001672883,-0.000161419,0.003066969,-8.43792E-05,0.004827887,0,none
0.001672883,0,0.003316435,0.000249466,0.004970964,0.000143077,none
0.001683889,1.10058E-05,0.003316435,0,0.004970964,0,none
0.001801285,0.000117395,0.00335679,4.03548E-05,0.004178549,-0.000792415,none
0.001801285,0,0.003415489,5.86989E-05,0.004295945,0.000117396,none
0.001966372,0.000165087,0.003415489,0,0.004417009,0.000121064,none
0.001537145,-0.000429227,0.0030633,-0.000352189,0.004295945,-0.000121064,none
0.001537145,0,0.002802827,-0.000260473,0.00388873,-0.000407214,none
0.00165454,0.000117395,0.002700104,-0.000102723,0.004020801,0.00013207,none
0.001537145,-0.000117395,0.00271111,1.10061E-05,0.004002459,-1.83415E-05,none
0.001390401,-0.000146744,0.002270873,-0.000440237,0.004002459,0,none
0.001247325,-0.000143076,0.002270873,0,0.003155013,-0.000847446,none
0.001247325,0,0.002113121,-0.000157752,0.003155013,0,none
0.001243657,-3.6686E-06,0.002215842,0.000102721,0.003155013,0,none
0.0025827,0.001339044,0.002920215,0.000704373,0.005998177,0.002843164,none
0.002828497,0.000245796,0.002681756,-0.000238459,0.006075217,7.70397E-05,none
0.002876189,4.76919E-05,0.002626727,-5.50286E-05,0.006295333,0.000220117,none
0.005469896,0.002593707,0.005117711,0.002490984,0.008056261,0.001760927,none
0.012238484,0.006768588,0.010330802,0.005213091,0.016347303,0.008291042,none
0.012341204,0.000102721,0.010727011,0.00039621,0.016358308,1.1005E-05,none
0.012414576,7.33718E-05,0.010605949,-0.000121063,0.015595242,-0.000763066,none
0.014219532,0.001804956,0.01180925,0.001203301,0.015716307,0.000121064,none
0.013922375,-0.000297157,0.011721205,-8.80447E-05,0.015496189,-0.000220117,none
0.014890888,0.000968513,0.012102742,0.000381536,0.018089897,0.002593707,none
0.015243075,0.000352187,0.011974335,-0.000128407,0.017825757,-0.00026414,none
0.014806512,-0.000436564,0.011137889,-0.000836446,0.017297477,-0.00052828,none
0.014274564,-0.000531948,0.010605943,-0.000531945,0.016769195,-0.000528283,none
0.013221674,-0.00105289,0.009156838,-0.001449105,0.017154398,0.000385203,none
0.01180926,-0.001412414,0.009376953,0.000220115,0.016358309,-0.000796088,none
0.011134236,-0.000675024,0.008804649,-0.000572303,0.016361978,3.6688E-06,none
0.010492229,-0.000642007,0.007792115,-0.001012534,0.016182213,-0.000179766,none
0.009919926,-0.000572304,0.007847144,5.5029E-05,0.018970351,0.002788138,none
0.011504766,0.001584841,0.006350355,-0.001496789,0.016890251,-0.0020801,none
0.010400514,-0.001104252,0.006001838,-0.000348517,0.016328949,-0.000561302,none
0.011592811,0.001192297,0.006937332,0.000935494,0.01606481,-0.000264139,none
0.011460739,-0.000132072,0.006086216,-0.000851116,0.014157134,-0.001907676,none
0.009725488,-0.001735251,0.004589424,-0.001496792,0.014762453,0.000605319,none
0.009817203,9.17151E-05,0.004490371,-9.90524E-05,0.014802808,4.03549E-05,none
0.009021113,-0.00079609,0.004020788,-0.000469583,0.016728816,0.001926008,none
0.009611759,0.000590646,0.006790593,0.002769805,0.017385501,0.000656686,none
0.009611759,0,0.009167857,0.002377264,0.018181585,0.000796084,none
0.010987488,0.00137573,0.011504765,0.002336908,0.019018027,0.000836442,none
0.010312463,-0.000675026,0.011662515,0.00015775,0.019498617,0.00048059,none
0.011093878,0.000781415,0.012513631,0.000851116,0.019146426,-0.000352191,none
0.012326531,0.001232654,0.013045579,0.000531948,0.021171496,0.002025071,none
0.012953865,0.000627333,0.0132767,0.000231121,0.021424628,0.000253131,none
0.013482145,0.000528281,0.01324735,-2.93499E-05,0.021424628,0,none
0.013515163,3.30172E-05,0.013339066,9.17159E-05,0.021116466,-0.000308162,none
0.043329933,0.02981477,0.012807117,-0.000531949,0.020999069,-0.000117397,none
0.043803184,0.000473251,0.012807117,0,0.020999069,0,none
0.043770166,-3.30173E-05,0.012542977,-0.00026414,0.021024754,2.56855E-05,none
0.043568393,-0.000201773,0.01192665,-0.000616326,0.018970332,-0.002054422,none
0.038945943,-0.00462245,0.011299319,-0.000627331,0.018970332,0,none
0.037581221,-0.001364722,0.010286783,-0.001012536,0.016358288,-0.002612044,none
0.034114386,-0.003466834,0.007351898,-0.002934885,0.015863027,-0.000495261,none
0.031296895,-0.002817491,0.006379718,-0.00097218,0.012473241,-0.003389786,none
0.025955396,-0.005341499,0.0047105,-0.001669218,0.009171503,-0.003301738,none
0.023479084,-0.002476312,0.003301757,-0.001408743,0.00842311,-0.000748393,none
0.02317092,-0.000308164,0.003298088,-3.66874E-06,0.007410581,-0.001012529,none
0.02317092,0,0.003008264,-0.000289824,0.007260166,-0.000150415,none
0.023079205,-9.17151E-05,0.002553354,-0.00045491,0.006955673,-0.000304493,none
0.02317092,9.17151E-05,0.002069095,-0.000484259,0.00693733,-1.83428E-05,none
0.022466546,-0.000704374,0.002124123,5.50281E-05,0.00693733,0,none
0.022345482,-0.000121064,0.002274535,0.000150412,0.007113425,0.000176095,none
0.022363825,1.8343E-05,0.00241761,0.000143075,0.006808931,-0.000304493,none
0.022231755,-0.00013207,0.002535005,0.000117395,0.006808931,0,none
0.022070337,-0.000161419,0.002681752,0.000146747,0.006970351,0.00016142,none
0.021072473,-0.000997863,0.001599512,-0.00108224,0.006515446,-0.000454905,none
0.000880465,-0.020192008,0.00174259,0.000143078,0.006618168,0.000102722,none
0.000950168,6.97035E-05,0.001379397,-0.000363192,0.006056872,-0.000561296,none
0.000865791,-8.43779E-05,0.001247327,-0.00013207,0.006056872,0,none
0.000950168,8.43779E-05,0.001247327,0,0.00473618,-0.001320692,none
0.000950168,0,0.00079242,-0.000454907,0.003066966,-0.001669214,none
0.000950168,0,0.000774076,-1.8343E-05,0.001948044,-0.001118922,none
0.000865791,-8.43779E-05,0.000748396,-2.56802E-05,0.00184899,-9.90539E-05,none
0.000774075,-9.17151E-05,0.000715379,-3.30173E-05,0.001507809,-0.000341181,none
0.000675023,-9.90523E-05,0.000748396,3.30173E-05,0.001507809,0,none
0.000675023,0,0.000748396,0,0.001096924,-0.000410885,none
0.001012536,0.000337513,0.000920821,0.000172425,0.000939174,-0.00015775,none
0.001012536,0,0.000939164,1.8343E-05,0.000939174,0,none
0.001012536,0,0.000920821,-1.8343E-05,0.000920831,-1.83434E-05,none
0.000968513,-4.40232E-05,0.000895141,-2.56801E-05,0.000920831,0,none
0.000920821,-4.76919E-05,0.000895141,0,0.000920831,0,none
0.000920821,0,0.000920821,2.56801E-05,0.001008879,8.80477E-05,none
0.00095017,2.93488E-05,0.000920821,0,0.000968523,-4.03554E-05,none
0.000880466,-6.97035E-05,0.000920821,0,0.000968523,0,none
0.001067567,0.0001871,0.000803423,-0.000117398,0.001155622,0.000187098,none
0.001008869,-5.86978E-05,0.000950168,0.000146744,0.001408755,0.000253133,none
0.000895142,-0.000113727,0.000792415,-0.000157753,0.001408755,0,none
0.000792421,-0.000102721,0.000774072,-1.8343E-05,0.001507809,9.90538E-05,none
0.000792421,0,0.000748392,-2.56801E-05,0.001452779,-5.503E-05,none
0.000895142,0.000102721,0.000748392,0,0.001537158,8.43791E-05,none
0.000895142,0,0.000748392,0,0.001537158,0,none
0.000920822,2.56802E-05,0.000715375,-3.30173E-05,0.001537158,-1.91538E-10,none
0.000920822,0,0.000715375,0,0.0016142,7.7042E-05,none
0.001041886,0.000121064,0.00067502,-4.03544E-05,0.001599525,-1.46748E-05,none
0.001041886,0,0.00067502,0,0.001262012,-0.000337513,none
0.001041886,0,0.000568631,-0.00010639,0.001262012,0,none
0.000920821,-0.000121065,0.000454904,-0.000113727,0.001262012,0,none
0.000920821,0,0.000454904,0,0.001361066,9.90539E-05,none
0.000968513,4.76918E-05,0.000528276,7.33726E-05,0.001595857,0.000234791,none
0.000862123,-0.00010639,0.0005723,4.40238E-05,0.001555501,-4.03554E-05,none
0.000895141,3.30174E-05,0.000586975,1.46751E-05,0.001555501,0,none
0.000895141,0,0.000586975,0,0.001507809,-4.76927E-05,none
0.000862123,-3.30174E-05,0.000572301,-1.46737E-05,0.001555501,4.76927E-05,none
0.000862123,0,0.000480587,-9.17144E-05,0.001555501,0,none
0.000675023,-0.0001871,0.000480587,0,0.00118864,-0.000366862,none
0.000719046,4.40232E-05,0.000425558,-5.50292E-05,0.000968523,-0.000220117,none
0.000719046,0,0.000333843,-9.17144E-05,0.000862132,-0.000106391,none
0.000733721,1.46744E-05,0.000333843,0,0.001041893,0.000179761,none
0.000803424,6.97035E-05,0.000425558,9.17144E-05,0.001155622,0.000113728,none
0.000803424,0,0.000425558,0,0.001335383,0.000179761,none
0.000865791,6.23663E-05,0.000425558,0,0.001449111,0.000113728,none
0.000865791,0,0.000425558,0,0.001449111,0,none
0.000950168,8.43779E-05,0.000333843,-9.17144E-05,0.001449111,0,none
0.000950168,0,0.000333843,0,0.001449111,0,none
0.001027209,7.70407E-05,0.000425558,9.17144E-05,0.001555502,0.000106391,none
0.001027209,0,0.000425558,0,0.001595858,4.03556E-05,none
0.001012535,-1.46744E-05,0.000425558,0,0.001595858,0,none
0.001012535,0,0.000425558,0,0.00150781,-8.80473E-05,none
0.000950168,-6.23663E-05,0.000363191,-6.23665E-05,0.001302368,-0.000205442,none
0.001012535,6.23663E-05,0.000363191,0,0.001302368,0,none
0.000950168,-6.23663E-05,0.000293488,-6.97037E-05,0.001302368,0,none
0.001027209,7.70407E-05,0.00036319,6.97029E-05,0.001335386,3.30181E-05,none
0.001027209,0,0.000278812,-8.43782E-05,0.001408759,7.33728E-05,none
0.001027209,0,0.000278812,0,0.001361066,-4.76928E-05,none
0.000950168,-7.70407E-05,0.000333841,5.50285E-05,0.002054431,0.000693365,none
0.001507798,0.00055763,0.000656678,0.000322838,0.002333246,0.000278815,none
0.001507798,0,0.000656678,0,0.002641409,0.000308164,none
0.001408746,-9.90523E-05,0.000733719,7.70409E-05,0.002417625,-0.000223784,none
0.001335374,-7.33722E-05,0.000719046,-1.46736E-05,0.002417625,0,none
0.001232653,-0.000102721,0.000774075,5.50292E-05,0.002186503,-0.000231122,none
0.001232653,0,0.000774075,0,0.002201178,1.46743E-05,none
0.00121431,-1.8343E-05,0.000774075,0,0.002124136,-7.70417E-05,none
0.00118863,-2.56802E-05,0.000821767,4.76919E-05,0.002124136,-3.83075E-10,none
0.001262002,7.33722E-05,0.000920818,9.90517E-05,0.002054431,-6.97044E-05,none
0.00118863,-7.33722E-05,0.000821767,-9.90517E-05,0.001977389,-7.70421E-05,none
0.001155612,-3.30174E-05,0.000821767,0,0.001977389,0,none
0.001115258,-4.03546E-05,0.000821767,0,0.001977389,0,none
